1400.06884424	0.019813651219
1400.18937358	0.0198806766421
1400.30990292	0.0198572613299
1400.43043227	0.0196056850255
1400.55096161	0.0197684243321
1400.67149095	0.0205067433417
1400.79202029	0.0207751821727
1400.91254964	0.0205657109618
1401.03307898	0.020456597209
1401.15360832	0.0204868111759
1401.27413766	0.0209344122559
1401.39466701	0.021124638617
1401.51519635	0.0206559281796
1401.63572569	0.0208094120026
1401.75625504	0.0212931539863
1401.87678438	0.0212567318231
1401.99731372	0.0214130878448
1402.11784306	0.02144876495
1402.23837241	0.0211183149368
1402.35890175	0.0210811756551
1402.47943109	0.0209644734859
1402.59996043	0.0209083948284
1402.72048978	0.0207777451724
1402.84101912	0.0201635695994
1402.96154846	0.0206755027175
1403.0820778	0.0213855095208
1403.20260715	0.0200868863612
1403.32313649	0.0192196853459
1403.44366583	0.0196654908359
1403.56419518	0.0195654779673
1403.68472452	0.0198847968131
1403.80525386	0.0201265420765
1403.9257832	0.0194358360022
1404.04631255	0.0199621748179
1404.16684189	0.0206537693739
1404.28737123	0.0199048556387
1404.40790057	0.0200507566333
1404.52842992	0.0212608501315
1404.64895926	0.0221656411886
1404.7694886	0.0232888124883
1404.89001794	0.0215494781733
1405.01054729	0.0204334408045
1405.13107663	0.0208450704813
1405.25160597	0.0197798926383
1405.37213531	0.0189570728689
1405.49266466	0.0194743592292
1405.613194	0.0196918696165
1405.73372334	0.0198991559446
1405.85425269	0.0202886108309
1405.97478203	0.0201095789671
1406.09531137	0.0198735594749
1406.21584071	0.0198393594474
1406.33637006	0.0203568246216
1406.4568994	0.0209122076631
1406.57742874	0.0203013028949
1406.69795808	0.0205262396485
1406.81848743	0.0218143146485
1406.93901677	0.0211090408266
1407.05954611	0.0202424731106
1407.18007545	0.0212348420173
1407.3006048	0.0213225465268
1407.42113414	0.0206906758249
1407.54166348	0.0210225041956
1407.66219283	0.021103091538
1407.78272217	0.0209097899497
1407.90325151	0.0210252795368
1408.02378085	0.021032942459
1408.1443102	0.0211521890014
1408.26483954	0.0210636258125
1408.38536888	0.0206460207701
1408.50589822	0.0205919109285
1408.62642757	0.0206113941967
1408.74695691	0.0208467021585
1408.86748625	0.021495776251
1408.98801559	0.0214190669358
1409.10854494	0.0208845436573
1409.22907428	0.0208159033209
1409.34960362	0.0204116497189
1409.47013297	0.0196989364922
1409.59066231	0.0197579432279
1409.71119165	0.0199396088719
1409.83172099	0.0195279605687
1409.95225034	0.019704606384
1410.07277968	0.0205409415066
1410.19330902	0.0207721926272
1410.31383836	0.0205919109285
1410.43436771	0.0206316225231
1410.55489705	0.0204925425351
1410.67542639	0.0204440355301
1410.79595573	0.0208389237523
1410.91648508	0.0208104830235
1411.03701442	0.020220419392
1411.15754376	0.0196090489626
1411.2780731	0.019129794091
1411.39860245	0.0191289782524
1411.51913179	0.0192072503269
1411.63966113	0.01900857687
1411.76019048	0.0190525911748
1411.88071982	0.0190228484571
1412.00124916	0.0191388931125
1412.1217785	0.0197380892932
1412.24230785	0.0197836216539
1412.36283719	0.0199590995908
1412.48336653	0.0209621209651
1412.60389587	0.0210682973266
1412.72442522	0.0208562295884
1412.84495456	0.02170644328
1412.9654839	0.0219011139125
1413.08601324	0.021104991436
1413.20654259	0.0205300077796
1413.32707193	0.020083360374
1413.44760127	0.0203001461923
1413.56813062	0.0209210067987
1413.68865996	0.0205833967775
1413.8091893	0.0201840549707
1413.92971864	0.0204840432853
1414.05024799	0.0202914848924
1414.17077733	0.0196095816791
1414.29130667	0.0195415988564
1414.41183601	0.0198774412274
1414.53236536	0.019568875432
1414.6528947	0.0191507451236
1414.77342404	0.0197443515062
1414.89395338	0.0199797935784
1415.01448273	0.0191845074296
1415.13501207	0.019413664937
1415.25554141	0.020138759166
1415.37607076	0.0193083304912
1415.4966001	0.0183297209442
1415.61712944	0.0187689363956
1415.73765878	0.0195649974048
